FIPS,LOAD_AREA,AADT,AADT_SINGL,AADT_COMBI,AADTT,Total_VMT,HD_VMT,LD_VMT
31105,WY_SE,185,0.0,0.0,0,7090.934793145017,0.0,7090.934793145017
31007,WY_SE,2125,57.0,243.0,300,7711.235661824102,1088.6450346104614,6622.590627213641
31033,WY_SE,495,0.0,0.0,0,7072.790709234842,0.0,7072.790709234842
31165,WY_SE,285,16.0,24.0,40,13509.404476369196,1896.0567686132204,11613.347707755976
31157,WY_SE,645,0.0,0.0,0,50615.190077920146,0.0,50615.190077920146
31007,WY_SE,750,35.0,65.0,100,28747.0329451825,3832.937726024333,24914.095219158164
31105,WY_SE,168,21.0,9.0,30,13107.286216709956,2340.586824412492,10766.699392297463
31033,WY_SE,1675,0.0,0.0,0,61922.35636969193,0.0,61922.35636969193
31033,WY_SE,1675,0.0,0.0,0,61922.35636969193,0.0,61922.35636969193
31165,WY_SE,220,8.0,12.0,20,9729.764996831,884.5240906209999,8845.24090621
31007,WY_SE,2125,57.0,243.0,300,81449.92667801707,11498.813178073,69951.11349994407
31165,WY_SE,220,8.0,12.0,20,10478.208458125691,952.5644052841538,9525.644052841537
31007,WY_SE,1230,51.0,94.0,145,42402.72409807747,4998.695117253035,37404.02898082444
31105,WY_SE,8665,204.0,4886.0,5090,493273.00321871083,289758.7520349957,203514.25118371513
31105,WY_SE,8245,204.0,4896.0,5100,20569.721127915793,12723.538842009768,7846.182285906025
31105,WY_SE,840,0.0,0.0,0,32006.16401754757,0.0,32006.16401754757
31033,WY_SE,2975,89.0,505.0,594,103908.90054307978,20746.85274708887,83162.04779599092
31105,WY_SE,8245,204.0,4896.0,5100,173907.64226328806,107571.73748244623,66335.90478084183
31157,WY_SE,560,0.0,0.0,0,32514.198367032448,0.0,32514.198367032448
31033,WY_SE,820,0.0,0.0,0,2975.629761268595,0.0,2975.629761268595
31105,WY_SE,3915,88.0,792.0,880,136740.62037854028,30736.078143835362,106004.54223470492
31033,WY_SE,56,0.0,0.0,0,6147.215628767072,0.0,6147.215628767072
31105,WY_SE,3470,83.0,742.0,825,121197.94449898717,28815.073259845653,92382.87123914152
31007,WY_SE,890,20.0,114.0,134,61161.43885070899,9208.576186511242,51952.862664197746
31105,WY_SE,8550,204.0,4886.0,5090,164827.66227149018,98125.4737967117,66702.18847477848
31033,WY_SE,820,0.0,0.0,0,16179.986826897984,0.0,16179.986826897984
31105,WY_SE,820,0.0,0.0,0,29384.343892527373,0.0,29384.343892527373
31105,WY_SE,3915,88.0,792.0,880,136740.62037854028,30736.078143835362,106004.54223470492
31165,WY_SE,315,14.0,21.0,35,15288.658704810668,1698.7398560900742,13589.918848720594
31165,WY_SE,220,8.0,12.0,20,9729.764996831,884.5240906209999,8845.24090621
31105,WY_SE,1385,48.0,192.0,240,51201.47078926765,8872.457032075261,42329.01375719239
31105,WY_SE,1695,149.0,181.0,330,44209.19445238421,8607.099804888961,35602.09464749525
31007,WY_SE,890,20.0,114.0,134,61565.14471771037,9269.358867610325,52295.785850100045
31033,WY_SE,820,0.0,0.0,0,10228.727304360795,0.0,10228.727304360795
31105,WY_SE,3915,88.0,792.0,880,136740.62037854028,30736.078143835362,106004.54223470492
31033,WY_SE,810,0.0,0.0,0,31230.504430387613,0.0,31230.504430387613
31105,WY_SE,840,0.0,0.0,0,32196.676898604397,0.0,32196.676898604397
31105,WY_SE,3815,81.0,724.0,805,134113.13022729816,28299.10087365007,105814.02935364809
31033,WY_SE,8280,203.0,4881.0,5084,698583.5187095331,428937.0300868679,269646.48862266523
31165,WY_SE,220,8.0,12.0,20,9530.180073819081,866.3800067108256,8663.800067108255
31007,WY_SE,2125,57.0,243.0,300,24579.563672064327,3470.056047820846,21109.50762424348
31105,WY_SE,785,45.0,55.0,100,30088.561149291014,3832.937726024333,26255.62342326668
31105,WY_SE,185,0.0,0.0,0,7090.934793145017,0.0,7090.934793145017
31165,WY_SE,185,0.0,0.0,0,7720.307703779189,0.0,7720.307703779189
31105,WY_SE,8665,204.0,4886.0,5090,432350.8394745672,253971.81453266556,178379.02494190165
31165,WY_SE,315,14.0,21.0,35,15360.10103520698,1706.6778928007755,13653.423142406205
31105,WY_SE,3470,83.0,742.0,825,121197.94449898717,28815.073259845653,92382.87123914152
31033,WY_SE,2975,89.0,505.0,594,103908.90054307978,20746.85274708887,83162.04779599092
31165,WY_SE,285,16.0,24.0,40,14026.510867809166,1968.633104253918,12057.877763555247
31105,WY_SE,1695,149.0,181.0,330,60355.161121950616,11750.562342326668,48604.59877962395
31033,WY_SE,3980,101.0,493.0,594,143524.2397504567,21420.451862254093,122103.78788820261
31033,WY_SE,820,0.0,0.0,0,30500.205053003097,0.0,30500.205053003097
31007,WY_SE,1230,51.0,94.0,145,46866.16873998037,5524.873550648092,41341.295189332275
31007,WY_SE,865,21.0,119.0,140,59639.60381274312,9652.652640212758,49986.95117253036
31007,WY_SE,275,15.0,45.0,60,18648.716243926083,4068.8108168566,14579.905427069483
31105,WY_SE,8665,204.0,4886.0,5090,703552.7296904321,413281.407284974,290271.3224054581
31157,WY_SE,645,0.0,0.0,0,34377.36898355848,0.0,34377.36898355848
31105,WY_SE,855,60.0,110.0,170,31220.29838318814,6207.544707768402,25012.753675419735
31033,WY_SE,8310,203.0,4876.0,5079,746347.8196030671,456161.320789889,290186.4988131781
31033,WY_SE,15323,330.0,1320.0,1650,211991.62078864628,22827.525569488113,189164.09521915816
31033,WY_SE,8280,203.0,4881.0,5084,647879.8762225509,397804.50370959524,250075.37251295563
31105,WY_SE,34,0.0,0.0,0,8536.337877639282,0.0,8536.337877639282
31007,WY_SE,2125,57.0,243.0,300,81449.92667801707,11498.813178073,69951.11349994407
31105,WY_SE,1385,48.0,192.0,240,49944.99297848808,8654.728025153168,41290.26495333491
31105,WY_SE,1385,48.0,192.0,240,51515.59024196255,8926.889283805784,42588.70095815677
31105,WY_SE,36,0.0,0.0,0,1681.956578473163,0.0,1681.956578473163
31105,WY_SE,1510,43.0,242.0,285,17465.948774031593,3296.5532454298036,14169.395528601788
31165,WY_SE,1510,43.0,242.0,285,20205.70544446792,3813.659636869773,16392.045807598148
31165,WY_SE,315,14.0,21.0,35,14145.581418469685,1571.7312687188537,12573.850149750831
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31105,WY_SE,4270,92.0,747.0,839,74569.91686032784,14652.028160612426,59917.88869971541
31105,WY_SE,56,0.0,0.0,0,12459.542421116732,0.0,12459.542421116732
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31105,WY_SE,3815,81.0,724.0,805,133247.88422583172,28116.52602930394,105131.35819652778
31105,WY_SE,855,60.0,110.0,170,32383.78776392807,6438.881777623125,25944.905986304944
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31105,WY_SE,8665,204.0,4886.0,5090,628873.9483266432,369413.54841114994,259460.39991549327
31105,WY_SE,1695,149.0,181.0,330,64199.438900418805,12499.005803621361,51700.433096797446
31165,WY_SE,285,16.0,24.0,40,11053.149117029341,1551.3191743199077,9501.829942709433
31105,WY_SE,8665,204.0,4886.0,5090,74678.78136378889,43867.85887382406,30810.922489964832
31165,WY_SE,540,11.0,63.0,74,17758.522127083153,2433.5752544521356,15324.946872631019
31157,WY_SE,1235,0.0,0.0,0,36132.809101867846,0.0,36132.809101867846
31105,WY_SE,6035,161.0,784.0,945,234055.28042551607,36649.91549330782,197405.36493220826
31033,WY_SE,3980,101.0,493.0,594,139010.89887780085,20746.85274708887,118264.04613071198
31033,WY_SE,8310,203.0,4876.0,5079,693575.751550325,423907.4900269676,269668.26152335736
31105,WY_SE,855,60.0,110.0,170,32189.87286713808,6400.325599314005,25789.547267824077
31033,WY_SE,2975,89.0,505.0,594,20241.99361228827,4041.594690991338,16200.39892129693
31007,WY_SE,2125,57.0,243.0,300,12048.80572160016,1701.007866578846,10347.797855021314
31105,WY_SE,3915,88.0,792.0,880,136740.62037854028,30736.078143835362,106004.54223470492
31105,WY_SE,6420,167.0,813.0,980,224233.6610038898,34228.814296543926,190004.8467073459
31033,WY_SE,8210,204.0,4891.0,5095,215996.24690867064,134043.95590739063,81952.29100128001
31105,WY_SE,820,0.0,0.0,0,29384.343892527373,0.0,29384.343892527373
31105,WY_SE,855,60.0,110.0,170,11634.893807399307,2313.370698547231,9321.523108852076
31033,WY_SE,4555,125.0,769.0,894,160127.21053351063,31427.82134291076,128699.38919059988
31007,WY_SE,280,0.0,0.0,0,20067.35680465284,0.0,20067.35680465284
31105,WY_SE,8665,204.0,4886.0,5090,121844.32748828713,71573.8750046603,50270.45248362684
31105,WY_SE,855,60.0,110.0,170,30638.553692818175,6091.876172841041,24546.677519977136
31105,WY_SE,3815,81.0,724.0,805,133247.88422583172,28116.52602930394,105131.35819652778
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31105,WY_SE,855,60.0,110.0,170,30832.468589608165,6130.432351150162,24702.036238458004
31105,WY_SE,3915,88.0,792.0,880,68370.31018927014,15368.039071917681,53002.27111735246
31007,WY_SE,2125,57.0,243.0,300,7711.235661824102,1088.6450346104614,6622.590627213641
31007,WY_SE,865,21.0,119.0,140,59443.42090546436,9620.900493369953,49822.5204120944
31105,WY_SE,185,0.0,0.0,0,6125.896330172618,0.0,6125.896330172618
31165,WY_SE,315,14.0,21.0,35,15502.985695999603,1722.5539662221781,13780.431729777425
31157,WY_SE,645,0.0,0.0,0,25453.88171548585,0.0,25453.88171548585
31033,WY_SE,1395,34.0,41.0,75,52520.31888848845,2823.6730585208843,49696.645829967565
31157,WY_SE,102,0.0,0.0,0,2290.2369915617583,0.0,2290.2369915617583
31105,WY_SE,8550,204.0,4886.0,5090,727180.8629624567,432906.5020443163,294274.36091814033
31105,WY_SE,8550,204.0,4886.0,5090,618588.5207600632,368259.1310723651,250329.3896876981
31165,WY_SE,285,16.0,24.0,40,9631.106540569426,1351.7342513079898,8279.372289261437
31033,WY_SE,8280,203.0,4881.0,5084,584030.8449426474,358600.5816048815,225430.26333776588
31105,WY_SE,3915,88.0,792.0,880,138516.4725912486,31135.2479898592,107381.2246013894
31105,WY_SE,210,9.0,21.0,30,7668.143462537438,1095.449066076777,6572.694396460661
31105,WY_SE,8550,204.0,4886.0,5090,77565.95871599538,46176.69355139374,31389.26516460164
31033,WY_SE,8310,203.0,4876.0,5079,335479.5754781463,205042.20985000063,130437.3656281457
31033,WY_SE,24292,432.0,1295.0,1727,93660.66834851555,6658.651993985112,87002.01635453044
31007,WY_SE,890,20.0,114.0,134,61565.14471771037,9269.358867610325,52295.785850100045
31105,WY_SE,8550,204.0,4886.0,5090,653493.202182261,389038.64317049226,264454.5590117688
31105,WY_SE,210,9.0,21.0,30,1524.1030484546461,217.7290069220923,1306.3740415325537
31105,WY_SE,36,0.0,0.0,0,28772.888264754496,0.0,28772.888264754496
31033,WY_SE,820,0.0,0.0,0,14878.148806342973,0.0,14878.148806342973
31105,WY_SE,945,65.0,120.0,185,33863.664607851664,6629.394658679956,27234.269949171707
31033,WY_SE,820,0.0,0.0,0,30314.22819292381,0.0,30314.22819292381
31033,WY_SE,19956,274.0,820.0,1094,592911.4668124822,32503.7655187841,560407.7012936982
31165,WY_SE,540,11.0,63.0,74,37476.60531646514,5135.682950774852,32340.922365690287
31105,WY_SE,160,0.0,0.0,0,6132.700361638933,0.0,6132.700361638933
31165,WY_SE,160,0.0,0.0,0,9652.652640212758,0.0,9652.652640212758
31165,WY_SE,285,16.0,24.0,40,13638.681074229187,1914.2008525233948,11724.480221705793
31105,WY_SE,8665,204.0,4886.0,5090,265306.19695030263,155846.34073595388,109459.85621434875
31033,WY_SE,25143,326.0,976.0,1302,102644.25789454063,5315.309381485578,97328.94851305505
31007,WY_SE,1230,51.0,94.0,145,47145.134030099296,5557.759702735283,41587.374327364014
31033,WY_SE,3980,101.0,493.0,594,145329.57609951906,21689.891508320183,123639.68459119888
31105,WY_SE,235,0.0,0.0,0,6982.07028968397,0.0,6982.07028968397
31105,WY_SE,4270,92.0,747.0,839,89096.52404091119,17506.31936073173,71590.20468017945
31105,WY_SE,785,45.0,55.0,100,25815.629388444955,3288.6152087191026,22527.01417972585
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31105,WY_SE,235,0.0,0.0,0,8634.315930754223,0.0,8634.315930754223
31165,WY_SE,239,0.0,0.0,0,429903.42935613357,0.0,429903.42935613357
31007,WY_SE,1230,51.0,94.0,145,46866.16873998037,5524.873550648092,41341.295189332275
31033,WY_SE,24292,432.0,1295.0,1727,181811.88561770663,12925.618576559336,168886.2670411473
31105,WY_SE,8245,204.0,4896.0,5100,613351.6845414891,379392.79456174583,233958.88997974328
31033,WY_SE,2975,89.0,505.0,594,107282.56614512783,21420.451862254093,85862.11428287374
31105,WY_SE,785,45.0,55.0,100,19762.309393913034,2517.4916425366923,17244.81775137634
31105,WY_SE,8665,204.0,4886.0,5090,84504.93680639268,49639.94556774827,34864.99123864441
31105,WY_SE,1690,65.0,275.0,340,63243.4724794015,12723.538842009768,50519.93363739173
31033,WY_SE,2975,89.0,505.0,594,103908.90054307978,20746.85274708887,83162.04779599092
31033,WY_SE,26549,375.0,1125.0,1500,499771.30687113974,28236.730585208847,471534.5762859309
31033,WY_SE,820,0.0,0.0,0,29570.32075260666,0.0,29570.32075260666
31157,WY_SE,594,0.0,0.0,0,1084090.41594691,0.0,1084090.41594691
31033,WY_SE,39,0.0,0.0,0,77714.28660196105,0.0,77714.28660196105
31033,WY_SE,8280,203.0,4881.0,5084,431919.9174817006,265203.00247306353,166716.91500863706
31105,WY_SE,1385,48.0,192.0,240,51829.70969465744,8981.321535536308,42848.38815912113
31165,WY_SE,430,14.0,80.0,94,4876.222550859358,1065.9649297227436,3810.257621136615
31165,WY_SE,220,8.0,12.0,20,10079.038612101856,916.276237463805,9162.762374638052
31007,WY_SE,2125,57.0,243.0,300,15904.423552512211,2245.330383884077,13659.093168628135
31105,WY_SE,2155,56.0,238.0,294,32746.66944213156,4467.5270607826815,28279.142381348876
31165,WY_SE,2155,56.0,238.0,294,24926.56927684641,3400.654926864429,21525.91434998198
31007,WY_SE,275,14.0,41.0,55,18586.34595548486,3717.2691910969716,14869.076764387888
31157,WY_SE,820,0.0,0.0,0,47796.053040376806,0.0,47796.053040376806
31105,WY_SE,820,0.0,0.0,0,29570.32075260666,0.0,29570.32075260666
31105,WY_SE,6285,168.0,821.0,989,219518.46719773323,34543.1605502877,184975.30664744554
31105,WY_SE,855,60.0,110.0,170,31414.21327997813,6246.100886077523,25168.112393900607
31105,WY_SE,820,0.0,0.0,0,29384.343892527373,0.0,29384.343892527373
31105,WY_SE,1690,65.0,275.0,340,63243.4724794015,12723.538842009768,50519.93363739173
31033,WY_SE,820,0.0,0.0,0,29198.367032448085,0.0,29198.367032448085
31033,WY_SE,17709,292.0,1034.0,1326,64262.71639305554,4811.81105297824,59450.9053400773
31157,WY_SE,351,0.0,0.0,0,955.28601787068,0.0,955.28601787068
31105,WY_SE,2140,95.0,405.0,500,80083.45035853208,18711.086532367306,61372.36382616477
31105,WY_SE,1690,65.0,275.0,340,63243.4724794015,12723.538842009768,50519.93363739173
31033,WY_SE,1830,0.0,0.0,0,67652.48486957386,0.0,67652.48486957386
31007,WY_SE,2125,57.0,243.0,300,21205.89807001628,2993.773845178769,18212.12422483751
31105,WY_SE,840,0.0,0.0,0,32196.676898604397,0.0,32196.676898604397
31007,WY_SE,1230,51.0,94.0,145,37660.31416605565,4439.630531770788,33220.68363428486
31007,WY_SE,3040,86.0,389.0,475,116521.30687113972,18206.454198615582,98314.85267252414
31105,WY_SE,2175,58.0,232.0,290,74980.42675879554,9997.39023450607,64983.03652428947
31165,WY_SE,2175,58.0,232.0,290,57221.90463171238,7629.587284228318,49592.31734748406
31165,WY_SE,540,11.0,63.0,74,35272.09912137895,4833.583953670449,30438.515167708505
31033,WY_SE,68,0.0,0.0,0,114774.03159058993,0.0,114774.03159058993
31033,WY_SE,14596,303.0,1212.0,1515,370763.4682540669,38483.60197347981,332279.8662805871
31105,WY_SE,785,45.0,55.0,100,29198.367032448085,3719.5372015857433,25478.82983086234
31033,WY_SE,3980,101.0,493.0,594,55965.42682093281,8352.629028048766,47612.79779288404
31105,WY_SE,3915,88.0,792.0,880,136740.62037854028,30736.078143835362,106004.54223470492
31007,WY_SE,2485,66.0,279.0,345,9581.210309816446,1330.1881516646577,8251.022158151789
31105,WY_SE,1510,43.0,242.0,285,48973.150484049365,9243.27674698945,39729.87373705991
31165,WY_SE,1510,43.0,242.0,285,50685.498403072066,9566.46824163943,41119.03016143264
31105,WY_SE,855,60.0,110.0,170,31414.21327997813,6246.100886077523,25168.112393900607
31105,WY_SE,1025,45.0,55.0,100,36497.95879056011,3560.776467371718,32937.18232318839
31033,WY_SE,8310,203.0,4876.0,5079,407098.81069258205,248815.26588539404,158283.544807188
31007,WY_SE,840,0.0,0.0,0,32196.676898604397,0.0,32196.676898604397
31007,WY_SE,1230,51.0,94.0,145,18690.674437968362,2203.3721898417984,16487.302248126565
31105,WY_SE,185,0.0,0.0,0,6293.729106341731,0.0,6293.729106341731
31105,WY_SE,3815,81.0,724.0,805,133247.88422583172,28116.52602930394,105131.35819652778
31007,WY_SE,1230,51.0,94.0,145,47145.134030099296,5557.759702735283,41587.374327364014
31105,WY_SE,2175,58.0,232.0,290,33050.58284762698,4406.744379683597,28643.838467943384
31165,WY_SE,2175,58.0,232.0,290,25157.906346701133,3354.3875128934847,21803.518833807648
31105,WY_SE,1385,48.0,192.0,240,44604.96228267489,7729.379745734276,36875.582536940616
31033,WY_SE,1830,0.0,0.0,0,67237.43895012862,0.0,67237.43895012862
31157,WY_SE,3900,110.0,255.0,365,166290.529036748,15563.087973952055,150727.44106279593
31105,WY_SE,2125,57.0,243.0,300,32290.799333888426,4558.701082431307,27732.09825145712
31165,WY_SE,2125,57.0,243.0,300,23615.659214336312,3333.975418494538,20281.683795841775
31105,WY_SE,168,21.0,9.0,30,12421.439844905366,2218.1142580188152,10203.32558688655
31007,WY_SE,890,20.0,114.0,134,61565.14471771037,9269.358867610325,52295.785850100045
31007,WY_SE,275,14.0,41.0,55,9605.024419948551,1921.0048839897102,7684.0195359588415
31165,WY_SE,285,16.0,24.0,40,9954.298035219408,1397.0944610834256,8557.203574135983
31105,WY_SE,68,0.0,0.0,0,156769.421004884,0.0,156769.421004884
31105,WY_SE,1690,65.0,275.0,340,62860.178706799066,12646.426485391528,50213.752221407536
31165,WY_SE,168,0.0,0.0,0,647.7437955932246,0.0,647.7437955932246
31165,WY_SE,430,14.0,80.0,94,33743.460051946764,7376.477313681386,26366.98273826538
31033,WY_SE,8280,203.0,4881.0,5084,184035.44310089853,112999.54018417488,71035.90291672364
31105,WY_SE,45,0.0,0.0,0,135281.15562901561,0.0,135281.15562901561
31105,WY_SE,785,45.0,55.0,100,9614.096461903639,1224.7256639367693,8389.370797966869
31105,WY_SE,1385,48.0,192.0,240,25757.795120981275,4463.444641902892,21294.350479078385
31033,WY_SE,3980,101.0,493.0,594,138108.23070326968,20612.132924055826,117496.09777921386
31033,WY_SE,14596,303.0,1212.0,1515,374073.85636347823,38827.20556252874,335246.6508009495
31105,WY_SE,8550,204.0,4886.0,5090,717485.1181229573,427134.4153503921,290350.7027725652
31007,WY_SE,275,14.0,41.0,55,18648.716243926083,3729.7432487852166,14918.972995140866
31165,WY_SE,430,14.0,80.0,94,10435.116258839027,2281.164949606671,8153.951309232356
31165,WY_SE,540,11.0,63.0,74,42987.870804180595,5890.93044353586,37096.94036064474
31105,WY_SE,160,0.0,0.0,0,6132.700361638933,0.0,6132.700361638933
31165,WY_SE,160,0.0,0.0,0,11285.62019212845,0.0,11285.62019212845
31105,WY_SE,8550,204.0,4886.0,5090,597257.8821131644,355560.54034573183,241697.34176743258
31105,WY_SE,2155,56.0,238.0,294,41055.52586774703,5601.078703070824,35454.4471646762
31165,WY_SE,2155,56.0,238.0,294,33235.42570246188,4534.206569152572,28701.219133309307
31105,WY_SE,8545,208.0,4982.0,5190,552334.2643568171,335472.77144668,216861.4929101371
31105,WY_SE,855,60.0,110.0,170,19003.659885418867,3778.50547429381,15225.154411125057
31105,WY_SE,1305,64.0,256.0,320,12430.965488958207,3048.2060969092922,9382.759392048914
31105,WY_SE,945,65.0,120.0,185,34077.9915990406,6671.352852722234,27406.638746318367
31105,WY_SE,8245,204.0,4896.0,5100,194477.36339120386,120295.27632445599,74182.08706674787
31165,WY_SE,285,16.0,24.0,40,13703.319373159184,1923.272894478482,11780.046478680702
31105,WY_SE,2175,58.0,232.0,290,7399.38421961798,986.5845626157308,6412.79965700225
31165,WY_SE,2175,58.0,232.0,290,5426.215094386519,723.4953459182025,4702.7197484683165
31105,WY_SE,160,0.0,0.0,0,6132.700361638933,0.0,6132.700361638933
31165,WY_SE,160,0.0,0.0,0,10088.110654056944,0.0,10088.110654056944
31105,WY_SE,8665,204.0,4886.0,5090,835223.2126213231,490627.3689835585,344595.84363776457
31105,WY_SE,8210,204.0,4891.0,5095,523232.28777014185,324709.92767221347,198522.36009792838
31105,WY_SE,8210,204.0,4891.0,5095,612610.0451116607,380176.3921856165,232433.65292604425
