Facility Id,FRS Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type,inWECC,inWestCensus
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F304,324110.0,54790.4,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F652,324110.0,23019.8,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F654,324110.0,4499.8,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6600,324110.0,19713.0,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6601,324110.0,15569.5,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6602,324110.0,22329.2,Natural Gas (Weighted U.S. Average),True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6650,324110.0,49555.3,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6651,324110.0,55244.1,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6652,324110.0,21291.6,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6653,324110.0,7739.8,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6654,324110.0,14379.8,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F6655,324110.0,1592.1,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F751,324110.0,74512.7,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F752,324110.0,74518.6,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F753,324110.0,68773.2,Natural Gas (Weighted U.S. Average),True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,GP-CT SRU Units,324110.0,3232.1,Natural Gas (Weighted U.S. Average),True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,GP-Test Lab Engines,324110.0,39.0,Motor Gasoline,True,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,Fire Pump 39 P-708B,324110.0,9.1,Distillate Fuel Oil No. 2,False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-1 Diesel CoGen,324110.0,3.9,Distillate Fuel Oil No. 2,False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-2 Natural Gas NGCU,324110.0,101314.3,Natural Gas (Weighted U.S. Average),False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-5 Fuel Gas FGCU,324110.0,393782.9,Fuel Gas,False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-KLNG ICEs,324110.0,17.3,Distillate Fuel Oil No. 2,False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-KLNG NG,324110.0,1515.9,Natural Gas (Weighted U.S. Average),False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,GP-Lab Knock Engines,324110.0,2.6,Motor Gasoline,False,True
1007741,110017413299.0,TESORO ALASKA PETROLEUM CO,60.683603,-151.367204,KLNG Propane Heater,324110.0,0.0,Propane,False,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,CP-1 FGT Gas,324110.0,184934.2,Fuel Gas,True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,CP-2 GTG Cogen Gas,324110.0,78315.0,Fuel Gas,True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,CP-3 Mix Drum Fuel Gas,324110.0,499483.2,Fuel Gas,True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,CP-4 Natural Gas,324110.0,38360.5,Natural Gas (Weighted U.S. Average),True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,GP-2 Gasoline Knock Engines,324110.0,49.3,Motor Gasoline,True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,GP-3 Natural Gas Space Heating,324110.0,463.6,Natural Gas (Weighted U.S. Average),True,True
1007329,110069359063.0,TORRANCE REFINING COMPANY LLC,33.85828,-118.3369,GP-4 GC Analyzer Combusted Gas Samples,324110.0,0.0,Fuel Gas,True,True
1002261,110017407153.0,TRICOR REFINING LLC,35.4185,-119.0112,GP-natural gas combustion,324110.0,28499.8,Natural Gas (Weighted U.S. Average),True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-06,324110.0,4.0,Fuel Gas,True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-1,324110.0,271890.8,Natural Gas (Weighted U.S. Average),True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-1,324110.0,271890.8,Fuel Gas,True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-2,324110.0,121284.1,Natural Gas (Weighted U.S. Average),True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-2,324110.0,121284.1,Fuel Gas,True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-3,324110.0,6730.3,Natural Gas (Weighted U.S. Average),True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,CP-4,324110.0,61.8,Natural Gas (Weighted U.S. Average),True,True
1006039,110000469243.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",40.791667,-111.902778,GP-5,324110.0,28.1,Motor Gasoline,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,56-H-1,324110.0,8989.4,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,56-H-2,324110.0,68014.3,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,58-H-1,324110.0,41262.2,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Boiler 86-B-9001,324110.0,31563.7,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Boiler 86-B-9002,324110.0,73086.7,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Cogen NG,324110.0,108706.9,Natural Gas (Weighted U.S. Average),True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,GHG- Natural Gas Combustion,324110.0,6308.1,Natural Gas (Weighted U.S. Average),True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 10-H-100,324110.0,46981.2,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 11-H-1000,324110.0,47835.2,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 20-H-200,324110.0,16431.9,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 20-H-2000,324110.0,6868.0,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 30-H-301A,324110.0,13209.1,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 30-H-301B,324110.0,13137.8,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 31-H-3000A,324110.0,12250.2,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 31-H-3000B,324110.0,11579.8,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 60-H-1,324110.0,4063.0,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 60-H-2,324110.0,4951.9,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 61-H-01,324110.0,300.4,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 68-H-1,324110.0,19316.7,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 70-H-1,324110.0,20279.3,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 70-H-2,324110.0,12609.3,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 70-H-3,324110.0,9632.5,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 70-H-4,324110.0,8128.7,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 80-H-1,324110.0,9892.5,Fuel Gas,True,True
1002461,110000746658.0,ULTRAMAR INC WILMINGTON REFINERY,33.7783,-118.2351,Heater 80-H-2,324110.0,22375.0,Fuel Gas,True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,GP-1,324110.0,107830.7,Fuel Gas,True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,GP-2,324110.0,0.0,Residual Fuel Oil No. 6,True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,GP-3,324110.0,15451.5,Natural Gas (Weighted U.S. Average),True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,GP-3,324110.0,15451.5,Fuel Gas,True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,J-222,324110.0,0.0,Distillate Fuel Oil No. 2,True,True
1007658,110000490549.0,US OIL & REFINING TACOMA,47.257694,-122.395259,J-250,324110.0,14.9,Distillate Fuel Oil No. 2,True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Cogen SG-4901 LPFG,324110.0,33038.5,Fuel Gas,True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Cogen-GT-4901HPFG,324110.0,191703.5,Fuel Gas,True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,CP-22F205 High Pressure Fuel Gas,324110.0,255754.8,Fuel Gas,True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,CP-22F206 Low Pressure Fuel Gas,324110.0,609159.2,Fuel Gas,True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,CP-BAP Natural Gas,324110.0,27918.9,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,F-5401 DHU-Natural Gas,324110.0,5911.4,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,F-5402 DHU-Natural Gas,324110.0,9363.6,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Fuel Terminal NG,324110.0,0.0,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Natural Gas to SRU-A Train,324110.0,1957.9,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Natural Gas to SRU-B Train,324110.0,2146.1,Natural Gas (Weighted U.S. Average),True,True
1008504,110033145353.0,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,38.07167,-122.13975,Propane Combustion,324110.0,583.2,Propane,True,True
1010774,110000476048.0,Valero Wilmington Asphalt Plant,33.79699,-118.23971,CP-FG,324110.0,3428.8,Fuel Gas,True,True
1010774,110000476048.0,Valero Wilmington Asphalt Plant,33.79699,-118.23971,CP-NG,324110.0,10657.1,Natural Gas (Weighted U.S. Average),True,True
1004459,110000468226.0,WYOMING REFINING COMPANY,43.85126,-104.21486,GP-Sweet Gas Heaters,324110.0,98544.4,Fuel Gas,True,True
1004459,110000468226.0,WYOMING REFINING COMPANY,43.85126,-104.21486,H-21 Vapor Combustor,324110.0,25.8,Natural Gas (Weighted U.S. Average),True,True
