registry_id,primary_name,latitude83,longitude83,naics_code,inWECC
110070320026,TESORO REFINING & MARKETING - CARSON REFINERY,33.8099,-118.2383,324110,True
110040906945,HF SINCLAIR PARCO REFINING LLC,41.7814,-107.1045,324110,True
110038619741,CHEVRON-THOMAS OIL,40.02291,-105.23846,324110,True
110001431932,BARTKUS OIL CO,40.02409,-105.24873,324110,True
110038619698,G&S OIL PRODUCTS INC,40.02405,-105.24977,324110,True
110038619698,G&S OIL PRODUCTS INC,40.02405,-105.24977,324110,True
110038619741,CHEVRON-THOMAS OIL,40.02291,-105.23846,324110,True
110001431932,BARTKUS OIL CO,40.02409,-105.24873,324110,True
110000600840,BLOOMFIELD TERMINAL,36.698761,-107.975395,324110,True
110000600840,BLOOMFIELD TERMINAL,36.698761,-107.975395,324110,True
110021160688,BLOOMFIELD REFINERY,36.676529,-108.000969,324110,True
110069632302,JERRY FINNEY PROPERTY,36.686268,-107.994483,324110,True
110071650865,BP CHERRY POINT REFINERY FINAL EFFLUENT INTEGRITY MANAGEMENT PROJECT - PHASE 3,48.884,-122.735,324110,True
110070333038,WA317936169 - B P WEST COAST PRODUCTS LLC,48.89216,-122.73878,324110,True
110070283415,WA317935426 - B P WEST COAST PRODUCTS LLC,48.89216,-122.73878,324110,True
110070100570,BILLINGS REFINERY,45.77962,-108.49424,324110,True
110054845682,YALE OIL OF SOUTH DAKOTA CECRA FACILITY,45.794511,-108.480045,324110,True
110070066344,PAR MONTANA BILLINGS REFINERY,45.813904,-108.433295,324110,True
110071747307,VALERO REFINING COMPANY,38.07167,-122.13975,324110,True
110071747307,VALERO REFINING COMPANY,38.07167,-122.13975,324110,True
110071747307,VALERO REFINING COMPANY,38.07167,-122.13975,324110,True
110000482772,VALERO BENICIA ASPHALT PLANT,38.0634,-122.1353,324110,True
110012557722,ONCITE OIL,47.59055,-122.17182,324110,True
110070310099,WA317950185 - BP WEST COAST PRODUCTS LLC,47.62793,-122.15429,324110,True
110040948080,DELTA TRADING ICO CRIMSON RESOURCE MGMT,35.180173,-119.168877,324110,True
110071804756,WORLD OIL CORP,35.3749,-119.0922,324110,True
110021034753,LAS PALMAS OIL & DEHYDRATION (SABRE OIL),35.38706,-119.04767,324110,True
110000526805,BAKERSFIELD RENEWABLE FUELS LLC,35.393611,-119.0525,324110,True
110000526805,BAKERSFIELD RENEWABLE FUELS LLC,35.393611,-119.0525,324110,True
110000526805,BAKERSFIELD RENEWABLE FUELS LLC,35.393611,-119.0525,324110,True
110040948080,DELTA TRADING ICO CRIMSON RESOURCE MGMT,35.180173,-119.168877,324110,True
110006535124,KERN OIL & REFINERY CO.,35.38325,-119.06549,324110,True
110021034753,LAS PALMAS OIL & DEHYDRATION (SABRE OIL),35.38706,-119.04767,324110,True
110071798531,SAN JOAQUIN REFINING COMPANY,35.39617,-119.04474,324110,True
110021034753,LAS PALMAS OIL & DEHYDRATION (SABRE OIL),35.38706,-119.04767,324110,True
110001163268,TRICOR REFINING  LLC,35.44384,-119.03861,324110,True
110018948763,SUNLAND REFINING,35.37902,-119.09208,324110,True
110071798536,KERN OIL & REFINING CO.,35.29451,-118.91674,324110,True
110071800779,DELTA TRADING ICO,35.17071,-119.15441,324110,True
110001163268,TRICOR REFINING  LLC,35.44384,-119.03861,324110,True
110000526805,BAKERSFIELD RENEWABLE FUELS LLC,35.393611,-119.0525,324110,True
110006535124,KERN OIL & REFINERY CO.,35.38325,-119.06549,324110,True
110070475684,RICHARD LEE TABOR - RL TABOR TRANSPORTATION,35.359068,-119.066972,324110,True
110071800779,DELTA TRADING ICO,35.17071,-119.15441,324110,True
110000526805,BAKERSFIELD RENEWABLE FUELS LLC,35.393611,-119.0525,324110,True
110010681841,BILL TERPENING INC - ASHLAND,42.22932,-122.74481,324110,True
110070328881,STARCON INTERNATIONAL,32.84256,-104.39105,324110,False
110071875943,HF SINCLAIR NAVAJO REFINING LLC (ARTESIA),32.848593,-104.394383,324110,False
110066342657,TEAM INDUSTRIAL SERVICES AT PHILLIPS 66 SMF,35.0543,-120.5981,324110,True
110069447021,CONOCOPHILLIPS SANTA MARIA FACILITY CARBON PLANT,35.038889,-120.589722,324110,True
110042247869,AMERECO BIOFUELS,33.3616,-112.7445,324110,True
110028002239,RIO VALLEY BIOFUELS,32.03227,-106.60326,324110,True
110070326270,"RIO VALLEY BIOFUELS FACILITY, LLC",32.03227,-106.60326,324110,True
110070316354,UNIQUE MACHINE MAIN PLANT,61.14068,-149.87892,324110,False
110070243094,PETRO STAR INC VALDEZ REFINERY,61.18497,-149.88661,324110,False
110071871604,TEXACO REFINING AND MARKETING,33.83273,-117.92705,324110,True
110070288943,WA317936423 - TESORO REFINING & MARKETING COMPANY LLC,48.459181,-122.526363,324110,True
110070507508,PHILLIPS 66 - FORMER ORIENTAL REFINERY,37.464881,-105.856288,324110,True
110070507508,PHILLIPS 66 - FORMER ORIENTAL REFINERY,37.464881,-105.856288,324110,True
