day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
164,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,113139.51095391322,160796.81452021468,549135.2159560594,1224896.754770983
165,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,116196.05105810818,165140.84980591782,531510.499020404,1214672.6132252254
166,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,120955.014433065,171904.4086710655,428947.05841431115,1123631.6948592372
167,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,128064.61673892896,182008.76635532797,467961.05796088115,1179859.6543959337
168,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,130048.04317900857,184827.6609207162,525497.5207083373,1242198.4381488576
169,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,115505.59409238433,162072.15515168785,512401.3642873799,1038774.185531737
170,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,121687.94534729929,170746.94184740534,489021.15366831125,1030251.1128633008
171,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,112581.86823836822,157969.71337230722,533231.8608410623,1205608.6557925334
172,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115623.34324894994,162237.37259807778,524468.6486656802,1204154.5778535034
173,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,120358.85061603456,168882.01576773328,424744.7440807337,1115810.823805297
