day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
153,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42412.345324528105,61030.619608282825,330682.33016831975,704397.6040050676
154,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43069.21503018572,61975.84266199113,364203.25118849886,739520.6177846126
155,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38616.28961180723,54633.90472394911,359831.83198580885,646839.2645552467
156,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40683.19787211855,57558.142199478694,367313.0570187594,659311.6353240382
157,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37638.81795589841,53250.98726289321,393088.99073202926,754251.1048547578
158,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38655.655978148294,54689.59889434101,376894.33457205776,740511.898348484
159,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40238.84963541761,56929.482738150175,301207.50943105365,668648.1507085583
160,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42604.04482384523,60275.736978010966,343248.96640781744,716401.0571136104
161,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43263.88351395131,61209.268646811885,370763.0974665101,745508.5585312102
162,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38692.57288803775,54990.89184983388,365854.91068809514,653295.6136596482
163,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40763.564154131076,57934.236785045665,373725.3691733815,666180.4083462397
164,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37713.17031797108,53598.938173404895,393298.548378526,754882.9657738388
165,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38732.0170193694,55046.94993530594,380675.4723401276,744726.7481987398
166,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40318.338144355,57301.46955702183,307218.05942069966,675110.1760260134
167,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42688.20557964299,60669.58878510932,335160.4476381296,708790.5509068188
168,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43349.34772633619,61609.2203069054,376368.89069529524,751599.7676324737
169,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38501.864697461446,54024.05171722928,366989.2349018981,653272.3895502703
170,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40562.64844909977,56915.647282468446,350243.9914170955,641479.5253823452
171,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37527.28941278941,52656.571124102404,381908.33646107174,742364.5059019004
172,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38541.11441631665,54079.124199359256,375631.99772415374,738524.5452437665
173,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40119.616872011524,56294.005255911085,304208.30138806504,670894.2324199246
174,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42477.80369014859,59602.90680755127,347142.2880073009,719495.3074089376
175,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43135.687195373976,60526.01789415212,372129.0815561008,746063.0955495639
176,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39010.4198723316,55318.1300485616,371390.6443483481,659476.4325029228
177,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,41098.4236625166,58278.990155148735,380135.63738949515,673270.289440842
178,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38022.9718266072,53917.893174707286,398970.4724644666,761183.646369718
179,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39050.18802445732,55374.52172285713,386565.0127085293,751262.0313597806
180,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40649.54026492746,57642.457474320865,310613.3647042765,679177.6713474616
181,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43038.875395467,61030.619608282825,339364.5394308152,713706.3433385019
182,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43705.44861127324,61975.84266199113,362067.5926851689,738021.1928623702
183,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39387.59829369364,54633.90472394911,366420.10400680575,654198.84525813
184,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,41495.79027913409,57558.142199478694,371761.38877590187,664572.5594881962
185,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38390.602950188746,53250.98726289321,252355.6492722507,614269.5483892695
186,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39427.750950494985,54689.59889434101,302392.5859623995,666782.2447111724
187,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41042.56678134013,56929.482738150175,304624.9721828901,672869.3306063173
188,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43455.0035769115,60275.736978010966,348524.0380970777,722527.087555937
189,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,44128.02166139854,61209.268646811885,346250.5570394724,721860.1562516197
190,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38747.66636531536,53176.20729325295,367209.37846064864,652890.4903528984
191,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40821.606468917904,56022.42264174689,372037.2640166505,662638.5313609968
192,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37766.86924613468,51830.18771163714,393046.7770819338,752916.1429436425
193,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38787.16666025131,53230.415477067545,379165.1071047222,741454.998145978
194,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40375.7465119209,55410.5365610909,311635.90066978434,677694.4926467331
195,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42748.98834771916,58667.50876569268,350775.1273788047,722463.9333961535
196,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43411.07187972529,59576.132701430026,381920.1536883994,755179.6671734916
197,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39264.69745976668,54395.91330669259,366446.52006927977,653864.3690694205
198,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,41366.31126922502,57307.41247576738,382710.99351140717,675141.9554900811
199,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38270.813033516104,53019.019989218745,393986.8180384526,755548.9599651243
200,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39304.72482852765,54451.36486703106,359033.14132525807,723061.5399247536
201,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40914.50196138544,56681.491525569065,301663.6006232061,669531.9030140975
202,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43319.41124812621,60013.169106612055,343489.9684119726,717094.8576706477
203,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43990.329319222874,60942.634206749535,368129.0210924925,743334.2935224018
204,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39078.22722898096,54425.66223384967,368534.25860745506,655795.3863039672
205,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,41169.86035763885,57338.7536912313,379091.198842391,671357.0511249427
206,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38089.06281511625,53048.01589842806,397797.1294931684,759206.5171106495
207,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39118.064505542745,54481.144120444806,390818.2870518922,754689.8045818165
208,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40720.19671731626,56712.49042714171,314206.07240268105,681911.0684510759
209,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43113.684956176134,60045.99009053693,351756.201631542,725188.1855821919
210,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43781.416800059815,60975.96351175734,379348.4982518863,754378.1874676403
211,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38624.7655313884,54440.53669742819,375342.056457433,662164.596919931
212,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40692.127459008836,57354.42429896325,384280.52123451815,676084.3112261717
213,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37647.079329462045,53062.51385303271,402356.95044099924,763338.8525274309
214,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38664.14053828397,54496.03374715167,379231.87208873144,742664.355278104
215,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40247.68169196621,56727.98987792803,308467.2588344353,675715.2393082664
216,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42613.39601893387,60062.40058249935,341991.88389129116,714939.9893966613
217,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43273.37953754963,60992.62816426123,372023.49603909353,746561.8126448413
218,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38904.470877566986,54306.66652522141,359109.8481313126,646078.2237677826
219,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40986.803826388095,57213.38882937564,372430.7628616769,664388.1937511221
220,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37919.70465706183,52932.03226159083,398102.99359415326,759227.0394167427
221,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38944.13102276134,54362.02710678983,387370.9239817514,750949.3910152394
222,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40539.13955806998,56588.494820851156,303694.6196240232,671094.5629068812
223,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42921.985456859,59914.70615483748,356438.6295533344,729547.6300689678
224,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43586.74831629423,60842.64629172617,373258.0080257259,747959.7115376831
225,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38624.7655313884,53250.57961114561,360913.5119684049,646546.0953446205
226,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40692.127459008836,56100.775680406674,373254.77640974795,663804.917782845
227,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37647.079329462045,51902.67748466041,398557.6511191858,758379.716837245
228,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38664.14053828397,53304.86361060191,379198.7796571231,741440.0927099459
229,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40247.68169196621,55488.03381502249,297348.30524777,663356.3296586955
230,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42613.39601893387,58749.56122550483,357285.42790053226,728920.6940489078
231,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43273.37953754963,59659.45596394951,375374.4090953257,748579.5535007617
232,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38684.096968456586,53607.566737030385,353413.3621944933,639462.2641336618
233,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40754.6345672408,56476.87026597365,366306.39454125875,657295.1376081547
234,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37704.90894440745,52250.628395172105,399795.37246892875,760023.2187124452
235,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38723.53245923372,53662.21465156684,382212.32401048846,744870.3800252259
236,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40309.5060878064,55860.020633894164,288826.980384203,655268.8160098405
237,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42678.85438455435,59143.413032603195,351041.63607309415,723136.2123941886
238,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43339.85170273788,60059.40762404303,355962.73390766495,729634.3021383828
239,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38654.43124992249,55570.99592939665,343368.1790951871,631350.8445081877
240,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40723.38101312482,58545.390486592,354719.7303176283,647745.7400510267
241,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37675.99413693474,54164.3584029864,394211.1617118683,756323.8231557263
242,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38693.83649875884,55627.64537687395,380245.4493937718,744839.2401733415
243,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40278.5938898863,57905.94813768828,276921.68104733905,645378.5319788505
244,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42646.125201744115,61309.59797164416,284598.40621492296,658826.4382922482
245,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43306.615620143755,62259.14175455737,349870.72109622357,725708.7873748615
246,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38052.640959659475,55600.74485655371,334624.9963412272,622035.6203911218
247,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40089.38034391489,58576.73170205591,343259.67710183654,635683.0273814888
248,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37089.436613917016,54193.354312195705,382886.64018671087,744441.7400167604
249,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38091.43272912572,55657.42463028769,370407.81899115344,734428.9852545038
250,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39651.517874935766,57936.94703926092,281656.08256776957,649516.8563859032
251,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41982.190350450655,61342.41895556902,346707.04315581097,720303.9613657675
252,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42632.397944662946,62292.47105956516,369981.2075469104,745178.3854550754
253,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,37611.89314143867,56433.71481695153,351066.6279599493,638869.474152021
254,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39625.0418256203,59454.285735045516,359769.7474721679,652606.3132665153
255,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,36659.84518860825,55005.239770056316,399560.9170040833,761498.3108666848
256,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37650.23560207047,56491.24372587253,382215.8339162442,746629.622148124
257,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39192.250934408614,58804.9162832948,288972.2412267216,657241.7173483619
258,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41495.92820584135,62261.40650546519,358463.5475220014,732493.1911372447
259,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42138.604717550246,63225.69159978337,372974.38797567954,748610.9931969501
260,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,37501.70618688347,57177.43799587813,357231.39362460497,645667.7760410481
261,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39508.95719604665,60237.816121643365,361647.48776862066,655151.4993199923
262,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,36552.44733228106,55730.13750028899,401370.20064948086,763925.0943859878
263,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37539.93632030666,57235.72506121612,383741.51313071535,748789.483416175
264,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39077.434199276824,59579.888822610745,293580.32672255643,662509.9586483808
265,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41374.36266968903,63081.93110358675,364946.23049035785,739674.8331675704
266,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42015.15641077207,64058.92422497818,367944.6010217761,744290.9905614632
267,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,37060.958368662665,55838.73627381023,348490.9429734293,635147.8758495837
268,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39044.618677752056,58827.46142576723,362634.6972365507,654264.0155737514
269,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,36122.8559069723,54425.321585870166,397763.28485518513,758583.7712519645
270,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37098.73919325141,55895.65865759765,384538.0576613153,747804.7644161013
271,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38618.167258749665,58184.93825184203,289185.2255723749,656260.6399869034
272,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40888.10052507973,61604.98682696793,361529.92889877624,734295.3251547609
273,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41521.36318365937,62559.105499627505,368766.9301260473,743119.707713271
274,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38306.91854709455,57593.92297607704,340825.558937091,630483.6386939441
275,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40357.26795062331,60676.59313813817,349762.2881441851,644553.3874666281
276,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37337.27782082592,56136.080229219304,393863.5811145114,757609.2480684936
277,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38345.969533196054,57652.63460900854,386215.89281474374,752486.8058608852
278,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39916.47957139374,60013.87344462768,289049.2048538493,659251.8667738077
279,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42262.72620310986,63541.42487853483,361646.72430126066,737723.1842868422
280,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42917.278652612586,64525.53449508729,374426.6828554253,752141.8049070621
281,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38141.638115261754,59140.8671882444,362237.36928985204,653277.1128270398
282,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40183.141006262835,62306.336342261726,366181.5501673382,662428.2657495443
283,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37176.181036335125,57643.8675081033,406739.08291464025,771831.4403630155
284,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38180.52061055034,59201.155786523246,391378.0900397977,759032.0753408081
285,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39744.254468696054,61625.81632640488,300718.1916963662,672360.5713954039
286,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42080.37789888137,65248.11604262772,357395.5958768093,734996.3987222554
287,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42732.10619244532,66258.65835549253,367484.73585842137,746747.8093102961
288,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,37751.74581452797,59542.477704864774,361209.68687755,652261.1486306242
289,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39772.38000930993,62729.442751024566,373199.61978552997,669458.680779546
290,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,36796.15785240815,58035.312282428946,410804.7404276539,775908.5194664279
291,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37790.23084430916,59603.17570760878,394248.6852358442,761914.400691699
292,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,39337.9798674605,62044.3014976355,298805.6876152382,670460.277884271
293,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,41650.22292480392,65691.19932561337,371249.14958849945,748862.8807428536
294,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42295.28910692255,66708.60397309774,384477.00314300304,763753.2051269603
295,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,38429.8193810215,60449.81998315524,362441.86019168363,655078.737789542
296,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,40486.74696053238,63685.34982267395,369983.0319603463,667912.3669772341
297,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37457.067737498546,58919.68751331282,409121.24597283127,775770.3101275795
298,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,38468.99565516338,60511.44293672797,399639.20074829133,768891.9482441195
299,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,40044.54439134843,62989.76799560095,284020.31960477674,657326.940895663
300,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,42398.318531895144,66692.23933532169,362660.65467677,742023.5214479237
301,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,43054.97099478824,67725.14777583542,371785.8889144125,752838.316588973
302,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,37552.561704370484,58129.4036649042,346691.7668703313,636130.9704732875
303,113418.64219155205,4275.555527603537,788.3721622608745,14576.53875806773,5853.199041809608,51110.39467494312,3734.5358774446195,39562.534717388335,61240.73501648863,354086.81572689477,648647.3236944532
304,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,36602.015573662844,56658.006594986844,338914.0830393019,702446.4141118885
305,113418.64219155205,8347.626107199316,1539.223616999016,28459.34164668671,11427.828925760738,99788.31105883337,7291.335356905686,37590.84368112073,58188.66117045594,371987.8600610525,738039.673816566
