day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
108,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,72146.57533118104,99310.98904187816,755437.8407241373,1262944.1662195628
109,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,74095.66366487468,101993.94294207348,728877.9006621046,1241016.268391419
110,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,77130.34983891615,106171.23788628606,515389.540401342,1034739.8892489104
111,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81663.98670909579,112411.86994265589,652660.7354461341,1182785.3532202519
112,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,82928.77408413889,114152.8696516911,704538.5426501019,1237668.947508298
113,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,72714.91408685125,103228.7772350141,683731.7736778648,1080951.6201167135
114,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,76606.92593171753,108754.01765978277,709305.6400765673,1115942.7387850508
115,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,70874.32380238202,100615.804956297,761626.6079047169,1269165.497785762
116,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,72789.0414039803,103334.00934569197,718388.7289681667,1230560.5408402053
117,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,75770.21313043189,107566.18845705478,539893.7012921444,1059278.8640019973
118,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80223.90266544519,113888.81421927473,642460.8424938194,1172622.3205009056
119,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81466.38644999743,115652.68837704178,700565.8353635096,1233733.671312915
120,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,73104.80638758503,106977.14205680425,673697.1284547726,1075055.2320161453
121,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,77017.68692867045,112703.010808236,699060.4397792444,1110057.292633134
122,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,71254.346986309,104269.28951666974,739241.5530535189,1250813.9506788638
123,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,73179.33117022149,107086.19527582373,704489.3728881713,1220803.660456583
124,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,76176.48773166745,111472.0500552072,537273.0691963421,1060970.368105583
125,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,80654.05763952264,118024.25819380749,641784.5184894418,1176511.5954451382
126,100768.26105378897,12521.439160798973,2308.835425498524,42689.01247003006,17141.743388641105,149682.46658825007,10937.003035358528,81903.20353552021,119852.18080802371,700576.5464871464,1238380.6919530565
127,100768.26105378897,6413.333291405304,1182.5582433913119,21864.808137101594,8779.798562714412,76665.5920124147,5601.803816166928,73554.030125387,108196.8480702439,685823.5829683237,1088850.6162809378
